index_code,con_code,trade_date,weight
399975.SZ,601108.SH,20241129,1.344
399975.SZ,601136.SH,20241129,0.648
399975.SZ,601162.SH,20241129,1.639
399975.SZ,601198.SH,20241129,1.085
399975.SZ,601211.SH,20241129,4.194
399975.SZ,601236.SH,20241129,0.59
399975.SZ,601375.SH,20241129,0.62
399975.SZ,601377.SH,20241129,2.187
399975.SZ,601456.SH,20241129,0.719
399975.SZ,601555.SH,20241129,1.606
399975.SZ,601688.SH,20241129,4.52
399975.SZ,601696.SH,20241129,0.949
399975.SZ,601788.SH,20241129,1.891
399975.SZ,601878.SH,20241129,1.604
399975.SZ,601881.SH,20241129,1.665
399975.SZ,601901.SH,20241129,2.081
399975.SZ,601990.SH,20241129,0.983
399975.SZ,601995.SH,20241129,1.533
399975.SZ,000166.SZ,20241231,2.485
399975.SZ,000712.SZ,20241231,0.349
399975.SZ,000728.SZ,20241231,1.128
399975.SZ,000750.SZ,20241231,0.986
399975.SZ,000776.SZ,20241231,2.472
399975.SZ,000783.SZ,20241231,1.166
399975.SZ,002500.SZ,20241231,0.697
399975.SZ,002670.SZ,20241231,0.522
399975.SZ,002673.SZ,20241231,1.126
399975.SZ,002736.SZ,20241231,1.664
399975.SZ,002797.SZ,20241231,1.808
399975.SZ,002926.SZ,20241231,0.674
399975.SZ,002939.SZ,20241231,0.682
399975.SZ,002945.SZ,20241231,0.213
399975.SZ,300059.SZ,20241231,14.827
399975.SZ,600030.SH,20241231,14.67
399975.SZ,600061.SH,20241231,0.996
399975.SZ,600095.SH,20241231,0.424
399975.SZ,600109.SH,20241231,1.169
399975.SZ,600155.SH,20241231,0.848
399975.SZ,600369.SH,20241231,0.959
399975.SZ,600621.SH,20241231,0.45
399975.SZ,600837.SH,20241231,5.532
399975.SZ,600864.SH,20241231,0.473
399975.SZ,600906.SH,20241231,0.475
399975.SZ,600909.SH,20241231,0.88
399975.SZ,600918.SH,20241231,0.944
399975.SZ,600958.SH,20241231,2.845
399975.SZ,600999.SH,20241231,3.664
399975.SZ,601059.SH,20241231,0.751
399975.SZ,601066.SH,20241231,1.724
399975.SZ,601099.SH,20241231,1.496
399975.SZ,601108.SH,20241231,1.368
399975.SZ,601136.SH,20241231,0.62
399975.SZ,601162.SH,20241231,1.6
399975.SZ,601198.SH,20241231,1.1
399975.SZ,601211.SH,20241231,4.331
399975.SZ,601236.SH,20241231,0.619
399975.SZ,601375.SH,20241231,0.614
399975.SZ,601377.SH,20241231,2.228
399975.SZ,601456.SH,20241231,0.832
399975.SZ,601555.SH,20241231,1.598
399975.SZ,601688.SH,20241231,4.637
399975.SZ,601696.SH,20241231,0.958
399975.SZ,601788.SH,20241231,1.823
399975.SZ,601878.SH,20241231,1.731
399975.SZ,601881.SH,20241231,1.705
399975.SZ,601901.SH,20241231,2.12
399975.SZ,601990.SH,20241231,0.987
399975.SZ,601995.SH,20241231,2.03
399975.SZ,000166.SZ,20250127,2.504
399975.SZ,000712.SZ,20250127,0.316
399975.SZ,000728.SZ,20250127,1.151
399975.SZ,000750.SZ,20250127,0.991
399975.SZ,000776.SZ,20250127,2.545
399975.SZ,000783.SZ,20250127,1.17
399975.SZ,002500.SZ,20250127,0.718
399975.SZ,002670.SZ,20250127,0.575
399975.SZ,002673.SZ,20250127,1.133
399975.SZ,002736.SZ,20250127,1.652
399975.SZ,002797.SZ,20250127,1.794
399975.SZ,002926.SZ,20250127,0.702
399975.SZ,002939.SZ,20250127,0.692
399975.SZ,002945.SZ,20250127,0.224
399975.SZ,300059.SZ,20250127,14.174
399975.SZ,600030.SH,20250127,14.572
399975.SZ,600061.SH,20250127,1.012
399975.SZ,600095.SH,20250127,0.413
399975.SZ,600109.SH,20250127,1.184
399975.SZ,600155.SH,20250127,0.834
399975.SZ,600369.SH,20250127,0.964
399975.SZ,600621.SH,20250127,0.414
399975.SZ,600837.SH,20250127,5.663
399975.SZ,600864.SH,20250127,0.441
399975.SZ,600906.SH,20250127,0.476
399975.SZ,600909.SH,20250127,0.878
399975.SZ,600918.SH,20250127,0.96
399975.SZ,600958.SH,20250127,2.823
399975.SZ,600999.SH,20250127,3.722
399975.SZ,601059.SH,20250127,0.716
399975.SZ,601066.SH,20250127,1.714
399975.SZ,601099.SH,20250127,1.478
399975.SZ,601108.SH,20250127,1.373
399975.SZ,601136.SH,20250127,0.598
399975.SZ,601162.SH,20250127,1.572
399975.SZ,601198.SH,20250127,1.142
399975.SZ,601211.SH,20250127,4.43
399975.SZ,601236.SH,20250127,0.617
399975.SZ,601375.SH,20250127,0.609
399975.SZ,601377.SH,20250127,2.287
399975.SZ,601456.SH,20250127,0.913
399975.SZ,601555.SH,20250127,1.653
399975.SZ,601688.SH,20250127,4.819
399975.SZ,601696.SH,20250127,0.964
399975.SZ,601788.SH,20250127,1.836
399975.SZ,601878.SH,20250127,1.718
399975.SZ,601881.SH,20250127,1.683
399975.SZ,601901.SH,20250127,2.13
399975.SZ,601990.SH,20250127,1.03
399975.SZ,601995.SH,20250127,2.022
399975.SZ,000166.SZ,20250228,2.492
399975.SZ,000712.SZ,20250228,0.321
399975.SZ,000728.SZ,20250228,1.134
399975.SZ,000750.SZ,20250228,0.996
399975.SZ,000776.SZ,20250228,2.461
399975.SZ,000783.SZ,20250228,1.157
399975.SZ,002500.SZ,20250228,0.702
399975.SZ,002670.SZ,20250228,0.588
399975.SZ,002673.SZ,20250228,1.188
399975.SZ,002736.SZ,20250228,1.632
399975.SZ,002797.SZ,20250228,1.768
399975.SZ,002926.SZ,20250228,0.694
399975.SZ,002939.SZ,20250228,0.71
399975.SZ,002945.SZ,20250228,0.222
399975.SZ,300059.SZ,20250228,14.034
399975.SZ,600030.SH,20250228,14.46
399975.SZ,600061.SH,20250228,0.989
399975.SZ,600095.SH,20250228,0.417
399975.SZ,600109.SH,20250228,1.2
399975.SZ,600155.SH,20250228,0.862
399975.SZ,600369.SH,20250228,0.962
399975.SZ,600621.SH,20250228,0.415
399975.SZ,600837.SH,20250228,5.448
399975.SZ,600864.SH,20250228,0.425
399975.SZ,600906.SH,20250228,0.473
399975.SZ,600909.SH,20250228,0.865
399975.SZ,600918.SH,20250228,0.953
399975.SZ,600958.SH,20250228,2.755
399975.SZ,600999.SH,20250228,3.641
399975.SZ,601059.SH,20250228,0.833
399975.SZ,601066.SH,20250228,1.727
399975.SZ,601099.SH,20250228,1.471
399975.SZ,601108.SH,20250228,1.396
399975.SZ,601136.SH,20250228,0.628
399975.SZ,601162.SH,20250228,1.702
399975.SZ,601198.SH,20250228,1.246
399975.SZ,601211.SH,20250228,4.234
399975.SZ,601236.SH,20250228,0.604
399975.SZ,601375.SH,20250228,0.616
399975.SZ,601377.SH,20250228,2.24
399975.SZ,601456.SH,20250228,0.923
399975.SZ,601555.SH,20250228,1.722
399975.SZ,601688.SH,20250228,4.847
399975.SZ,601696.SH,20250228,0.958
399975.SZ,601788.SH,20250228,1.86
399975.SZ,601878.SH,20250228,1.718
399975.SZ,601881.SH,20250228,1.962
399975.SZ,601901.SH,20250228,2.115
399975.SZ,601990.SH,20250228,0.996
399975.SZ,601995.SH,20250228,2.236
399975.SZ,000166.SZ,20250331,2.45
399975.SZ,000712.SZ,20250331,0.308
399975.SZ,000728.SZ,20250331,1.121
399975.SZ,000750.SZ,20250331,0.991
399975.SZ,000776.SZ,20250331,2.63
399975.SZ,000783.SZ,20250331,1.159
399975.SZ,002500.SZ,20250331,0.703
399975.SZ,002670.SZ,20250331,0.561
399975.SZ,002673.SZ,20250331,1.153
399975.SZ,002736.SZ,20250331,1.631
399975.SZ,002797.SZ,20250331,1.728
399975.SZ,002926.SZ,20250331,0.757
399975.SZ,002939.SZ,20250331,0.717
399975.SZ,002945.SZ,20250331,0.223
399975.SZ,300059.SZ,20250331,13.87
399975.SZ,600030.SH,20250331,14.267
399975.SZ,600061.SH,20250331,1.002
399975.SZ,600095.SH,20250331,0.478
399975.SZ,600109.SH,20250331,1.197
399975.SZ,600155.SH,20250331,0.877
399975.SZ,600369.SH,20250331,0.954
399975.SZ,600621.SH,20250331,0.414
399975.SZ,600864.SH,20250331,0.418
399975.SZ,600906.SH,20250331,0.475
399975.SZ,600909.SH,20250331,0.865
399975.SZ,600918.SH,20250331,0.986
399975.SZ,600958.SH,20250331,2.721
399975.SZ,600999.SH,20250331,3.635
399975.SZ,601059.SH,20250331,0.869
399975.SZ,601066.SH,20250331,1.73
399975.SZ,601099.SH,20250331,1.446
399975.SZ,601108.SH,20250331,1.398
399975.SZ,601136.SH,20250331,0.645
399975.SZ,601162.SH,20250331,1.613
399975.SZ,601198.SH,20250331,1.233
399975.SZ,601211.SH,20250331,10.237
399975.SZ,601236.SH,20250331,0.608
399975.SZ,601375.SH,20250331,0.617
399975.SZ,601377.SH,20250331,2.239
399975.SZ,601456.SH,20250331,0.852
399975.SZ,601555.SH,20250331,1.709
399975.SZ,601688.SH,20250331,4.664
399975.SZ,601696.SH,20250331,0.959
399975.SZ,601788.SH,20250331,1.836
399975.SZ,601878.SH,20250331,1.72
399975.SZ,601881.SH,20250331,1.991
399975.SZ,601901.SH,20250331,2.121
399975.SZ,601990.SH,20250331,1.0
399975.SZ,601995.SH,20250331,2.226
399975.SZ,000166.SZ,20250430,2.466
399975.SZ,000712.SZ,20250430,0.285
399975.SZ,000728.SZ,20250430,1.132
399975.SZ,000750.SZ,20250430,0.987
399975.SZ,000776.SZ,20250430,2.678
399975.SZ,000783.SZ,20250430,1.235
399975.SZ,002500.SZ,20250430,0.704
399975.SZ,002670.SZ,20250430,0.541
399975.SZ,002673.SZ,20250430,1.167
399975.SZ,002736.SZ,20250430,1.817
399975.SZ,002797.SZ,20250430,1.651
399975.SZ,002926.SZ,20250430,0.734
399975.SZ,002939.SZ,20250430,0.723
399975.SZ,002945.SZ,20250430,0.216
399975.SZ,300059.SZ,20250430,13.287
399975.SZ,600030.SH,20250430,14.188
399975.SZ,600061.SH,20250430,1.019
399975.SZ,600095.SH,20250430,0.516
399975.SZ,600109.SH,20250430,1.223
399975.SZ,600155.SH,20250430,0.819
399975.SZ,600369.SH,20250430,0.952
399975.SZ,600621.SH,20250430,0.412
399975.SZ,600864.SH,20250430,0.41
399975.SZ,600906.SH,20250430,0.481
399975.SZ,600909.SH,20250430,0.903
399975.SZ,600918.SH,20250430,0.986
399975.SZ,600958.SH,20250430,2.776
399975.SZ,600999.SH,20250430,3.538
399975.SZ,601059.SH,20250430,0.82
399975.SZ,601066.SH,20250430,1.751
399975.SZ,601099.SH,20250430,1.414
399975.SZ,601108.SH,20250430,1.373
399975.SZ,601136.SH,20250430,0.599
399975.SZ,601162.SH,20250430,1.571
399975.SZ,601198.SH,20250430,1.13
399975.SZ,601211.SH,20250430,10.784
399975.SZ,601236.SH,20250430,0.605
399975.SZ,601375.SH,20250430,0.611
399975.SZ,601377.SH,20250430,2.315
399975.SZ,601456.SH,20250430,0.851
399975.SZ,601555.SH,20250430,1.804
399975.SZ,601688.SH,20250430,4.759
399975.SZ,601696.SH,20250430,0.954
399975.SZ,601788.SH,20250430,1.823
399975.SZ,601878.SH,20250430,1.669
399975.SZ,601881.SH,20250430,1.97
399975.SZ,601901.SH,20250430,2.133
399975.SZ,601990.SH,20250430,0.991
399975.SZ,601995.SH,20250430,2.227
399975.SZ,000166.SZ,20250530,2.447
399975.SZ,000712.SZ,20250530,0.311
399975.SZ,000728.SZ,20250530,1.135
399975.SZ,000750.SZ,20250530,0.957
399975.SZ,000776.SZ,20250530,2.767
399975.SZ,000783.SZ,20250530,1.247
399975.SZ,002500.SZ,20250530,0.689
399975.SZ,002670.SZ,20250530,0.537
399975.SZ,002673.SZ,20250530,1.141
399975.SZ,002736.SZ,20250530,1.859
399975.SZ,002797.SZ,20250530,1.599
399975.SZ,002926.SZ,20250530,0.744
399975.SZ,002939.SZ,20250530,0.743
399975.SZ,002945.SZ,20250530,0.21
399975.SZ,300059.SZ,20250530,13.189
399975.SZ,600030.SH,20250530,14.296
399975.SZ,600061.SH,20250530,1.028
399975.SZ,600095.SH,20250530,0.538
399975.SZ,600109.SH,20250530,1.242
399975.SZ,600155.SH,20250530,0.832
399975.SZ,600369.SH,20250530,0.95
399975.SZ,600621.SH,20250530,0.427
399975.SZ,600864.SH,20250530,0.408
399975.SZ,600906.SH,20250530,0.478
399975.SZ,600909.SH,20250530,0.886
399975.SZ,600918.SH,20250530,0.974
399975.SZ,600958.SH,20250530,2.8
399975.SZ,600999.SH,20250530,3.446
399975.SZ,601059.SH,20250530,0.803
399975.SZ,601066.SH,20250530,1.713
399975.SZ,601099.SH,20250530,1.404
399975.SZ,601108.SH,20250530,1.375
399975.SZ,601136.SH,20250530,0.589
399975.SZ,601162.SH,20250530,1.552
399975.SZ,601198.SH,20250530,1.138
399975.SZ,601211.SH,20250530,10.647
399975.SZ,601236.SH,20250530,0.66
399975.SZ,601375.SH,20250530,0.613
399975.SZ,601377.SH,20250530,2.28
399975.SZ,601456.SH,20250530,0.858
399975.SZ,601555.SH,20250530,1.818
399975.SZ,601688.SH,20250530,4.921
399975.SZ,601696.SH,20250530,0.946
399975.SZ,601788.SH,20250530,1.824
399975.SZ,601878.SH,20250530,1.644
399975.SZ,601881.SH,20250530,1.972
399975.SZ,601901.SH,20250530,2.157
399975.SZ,601990.SH,20250530,0.984
399975.SZ,601995.SH,20250530,2.221
399975.SZ,000166.SZ,20250630,2.349
399975.SZ,000686.SZ,20250630,0.556
399975.SZ,000712.SZ,20250630,0.366
399975.SZ,000728.SZ,20250630,1.072
399975.SZ,000750.SZ,20250630,0.956
399975.SZ,000776.SZ,20250630,2.576
399975.SZ,000783.SZ,20250630,1.194
399975.SZ,002500.SZ,20250630,0.653
399975.SZ,002670.SZ,20250630,0.454
399975.SZ,002673.SZ,20250630,1.097
399975.SZ,002736.SZ,20250630,1.725
399975.SZ,002797.SZ,20250630,1.545
399975.SZ,002926.SZ,20250630,0.731
399975.SZ,002939.SZ,20250630,0.702
399975.SZ,002945.SZ,20250630,0.201
399975.SZ,300059.SZ,20250630,15.181
399975.SZ,600030.SH,20250630,13.994
399975.SZ,600061.SH,20250630,0.998
399975.SZ,600095.SH,20250630,0.595
399975.SZ,600109.SH,20250630,1.183
399975.SZ,600155.SH,20250630,0.804
399975.SZ,600369.SH,20250630,0.9
399975.SZ,600621.SH,20250630,0.422
399975.SZ,600906.SH,20250630,0.46
399975.SZ,600909.SH,20250630,0.85
399975.SZ,600918.SH,20250630,0.93
399975.SZ,600958.SH,20250630,2.627
399975.SZ,600999.SH,20250630,3.389
399975.SZ,601059.SH,20250630,0.864
399975.SZ,601066.SH,20250630,1.622
399975.SZ,601099.SH,20250630,1.391
399975.SZ,601108.SH,20250630,1.335
399975.SZ,601136.SH,20250630,0.564
399975.SZ,601162.SH,20250630,1.817
399975.SZ,601198.SH,20250630,1.123
399975.SZ,601211.SH,20250630,11.238
399975.SZ,601236.SH,20250630,0.622
399975.SZ,601375.SH,20250630,0.596
399975.SZ,601377.SH,20250630,2.22
399975.SZ,601456.SH,20250630,0.563
399975.SZ,601555.SH,20250630,1.806
399975.SZ,601688.SH,20250630,4.73
399975.SZ,601696.SH,20250630,0.925
399975.SZ,601788.SH,20250630,1.823
399975.SZ,601878.SH,20250630,1.554
399975.SZ,601881.SH,20250630,1.935
399975.SZ,601901.SH,20250630,1.69
399975.SZ,601990.SH,20250630,0.928
399975.SZ,601995.SH,20250630,2.147
399975.SZ,000166.SZ,20250731,2.353
399975.SZ,000686.SZ,20250731,0.569
399975.SZ,000712.SZ,20250731,0.381
399975.SZ,000728.SZ,20250731,1.096
399975.SZ,000750.SZ,20250731,0.925
399975.SZ,000776.SZ,20250731,2.79
399975.SZ,000783.SZ,20250731,1.204
399975.SZ,002500.SZ,20250731,0.652
399975.SZ,002670.SZ,20250731,0.437
399975.SZ,002673.SZ,20250731,1.107
399975.SZ,002736.SZ,20250731,1.883
399975.SZ,002797.SZ,20250731,1.532
399975.SZ,002926.SZ,20250731,0.777
399975.SZ,002939.SZ,20250731,0.701
399975.SZ,002945.SZ,20250731,0.201
399975.SZ,300059.SZ,20250731,14.466
399975.SZ,600030.SH,20250731,13.951
399975.SZ,600061.SH,20250731,0.952
399975.SZ,600095.SH,20250731,0.613
399975.SZ,600109.SH,20250731,1.189
399975.SZ,600155.SH,20250731,0.8
399975.SZ,600369.SH,20250731,0.892
399975.SZ,600621.SH,20250731,0.404
399975.SZ,600906.SH,20250731,0.455
399975.SZ,600909.SH,20250731,0.838
399975.SZ,600918.SH,20250731,0.917
399975.SZ,600958.SH,20250731,2.897
399975.SZ,600999.SH,20250731,3.268
399975.SZ,601059.SH,20250731,0.783
399975.SZ,601066.SH,20250731,1.636
399975.SZ,601099.SH,20250731,1.35
399975.SZ,601108.SH,20250731,1.297
399975.SZ,601136.SH,20250731,0.538
399975.SZ,601162.SH,20250731,1.86
399975.SZ,601198.SH,20250731,1.065
399975.SZ,601211.SH,20250731,11.298
399975.SZ,601236.SH,20250731,0.604
399975.SZ,601375.SH,20250731,0.596
399975.SZ,601377.SH,20250731,2.212
399975.SZ,601456.SH,20250731,0.579
399975.SZ,601555.SH,20250731,1.87
399975.SZ,601688.SH,20250731,5.052
399975.SZ,601696.SH,20250731,1.251
399975.SZ,601788.SH,20250731,1.75
399975.SZ,601878.SH,20250731,1.537
399975.SZ,601881.SH,20250731,1.841
399975.SZ,601901.SH,20250731,1.646
399975.SZ,601990.SH,20250731,0.897
399975.SZ,601995.SH,20250731,2.086
399975.SZ,000166.SZ,20250829,2.196
399975.SZ,000686.SZ,20250829,0.548
399975.SZ,000712.SZ,20250829,0.362
399975.SZ,000728.SZ,20250829,1.079
399975.SZ,000750.SZ,20250829,0.916
399975.SZ,000776.SZ,20250829,2.882
399975.SZ,000783.SZ,20250829,1.266
399975.SZ,002500.SZ,20250829,0.64
399975.SZ,002670.SZ,20250829,0.506
399975.SZ,002673.SZ,20250829,1.071
399975.SZ,002736.SZ,20250829,1.908
399975.SZ,002797.SZ,20250829,1.545
399975.SZ,002926.SZ,20250829,0.76
399975.SZ,002939.SZ,20250829,0.881
399975.SZ,002945.SZ,20250829,0.203
399975.SZ,300059.SZ,20250829,16.31
399975.SZ,600030.SH,20250829,13.71
399975.SZ,600061.SH,20250829,0.952
399975.SZ,600095.SH,20250829,0.655
399975.SZ,600109.SH,20250829,1.196
399975.SZ,600155.SH,20250829,0.767
399975.SZ,600369.SH,20250829,0.868
399975.SZ,600621.SH,20250829,0.425
399975.SZ,600906.SH,20250829,0.447
399975.SZ,600909.SH,20250829,0.814
399975.SZ,600918.SH,20250829,0.897
399975.SZ,600958.SH,20250829,2.683
399975.SZ,600999.SH,20250829,3.143
399975.SZ,601059.SH,20250829,0.853
399975.SZ,601066.SH,20250829,1.644
399975.SZ,601099.SH,20250829,1.341
399975.SZ,601108.SH,20250829,1.258
399975.SZ,601136.SH,20250829,0.522
399975.SZ,601162.SH,20250829,1.85
399975.SZ,601198.SH,20250829,1.057
399975.SZ,601211.SH,20250829,10.573
399975.SZ,601236.SH,20250829,0.598
399975.SZ,601375.SH,20250829,0.573
399975.SZ,601377.SH,20250829,2.099
399975.SZ,601456.SH,20250829,0.572
399975.SZ,601555.SH,20250829,1.791
399975.SZ,601688.SH,20250829,4.949
399975.SZ,601696.SH,20250829,1.201
399975.SZ,601788.SH,20250829,1.748
399975.SZ,601878.SH,20250829,1.479
399975.SZ,601881.SH,20250829,1.795
399975.SZ,601901.SH,20250829,1.587
399975.SZ,601990.SH,20250829,0.869
399975.SZ,601995.SH,20250829,2.012
399975.SZ,000166.SZ,20250930,2.248
399975.SZ,000686.SZ,20250930,0.57
399975.SZ,000712.SZ,20250930,0.355
399975.SZ,000728.SZ,20250930,1.118
399975.SZ,000750.SZ,20250930,0.951
399975.SZ,000776.SZ,20250930,3.077
399975.SZ,000783.SZ,20250930,1.288
399975.SZ,002500.SZ,20250930,0.652
399975.SZ,002670.SZ,20250930,0.661
399975.SZ,002673.SZ,20250930,1.076
399975.SZ,002736.SZ,20250930,1.945
399975.SZ,002797.SZ,20250930,1.539
399975.SZ,002926.SZ,20250930,0.757
399975.SZ,002939.SZ,20250930,0.876
399975.SZ,002945.SZ,20250930,0.212
399975.SZ,300059.SZ,20250930,16.04
399975.SZ,600030.SH,20250930,13.652
399975.SZ,600061.SH,20250930,0.944
399975.SZ,600095.SH,20250930,0.705
399975.SZ,600109.SH,20250930,1.244
399975.SZ,600155.SH,20250930,0.786
399975.SZ,600369.SH,20250930,0.886
399975.SZ,600621.SH,20250930,0.411
399975.SZ,600906.SH,20250930,0.439
399975.SZ,600909.SH,20250930,0.83
399975.SZ,600918.SH,20250930,0.906
399975.SZ,600958.SH,20250930,2.798
399975.SZ,600999.SH,20250930,2.97
399975.SZ,601059.SH,20250930,0.875
399975.SZ,601066.SH,20250930,1.63
399975.SZ,601099.SH,20250930,1.46
399975.SZ,601108.SH,20250930,1.28
399975.SZ,601136.SH,20250930,0.565
399975.SZ,601162.SH,20250930,1.763
399975.SZ,601198.SH,20250930,1.052
399975.SZ,601211.SH,20250930,9.974
399975.SZ,601236.SH,20250930,0.585
399975.SZ,601375.SH,20250930,0.591
399975.SZ,601377.SH,20250930,2.114
399975.SZ,601456.SH,20250930,0.547
399975.SZ,601555.SH,20250930,1.822
399975.SZ,601688.SH,20250930,5.21
399975.SZ,601696.SH,20250930,1.12
399975.SZ,601788.SH,20250930,1.72
399975.SZ,601878.SH,20250930,1.48
399975.SZ,601881.SH,20250930,1.806
399975.SZ,601901.SH,20250930,1.567
399975.SZ,601990.SH,20250930,0.884
399975.SZ,601995.SH,20250930,2.018
399975.SZ,000166.SZ,20251031,2.33
399975.SZ,000686.SZ,20251031,0.603
399975.SZ,000712.SZ,20251031,0.35
399975.SZ,000728.SZ,20251031,1.084
399975.SZ,000750.SZ,20251031,0.965
399975.SZ,000776.SZ,20251031,3.149
399975.SZ,000783.SZ,20251031,1.383
399975.SZ,002500.SZ,20251031,0.651
399975.SZ,002670.SZ,20251031,0.574
399975.SZ,002673.SZ,20251031,1.089
399975.SZ,002736.SZ,20251031,2.039
399975.SZ,002797.SZ,20251031,1.537
399975.SZ,002926.SZ,20251031,0.751
399975.SZ,002939.SZ,20251031,0.843
399975.SZ,002945.SZ,20251031,0.202
399975.SZ,300059.SZ,20251031,15.235
399975.SZ,600030.SH,20251031,13.551
399975.SZ,600061.SH,20251031,0.948
399975.SZ,600095.SH,20251031,0.697
399975.SZ,600109.SH,20251031,1.213
399975.SZ,600155.SH,20251031,0.774
399975.SZ,600369.SH,20251031,0.893
399975.SZ,600621.SH,20251031,0.419
399975.SZ,600906.SH,20251031,0.447
399975.SZ,600909.SH,20251031,0.879
399975.SZ,600918.SH,20251031,0.919
399975.SZ,600958.SH,20251031,2.691
399975.SZ,600999.SH,20251031,3.039
399975.SZ,601059.SH,20251031,0.879
399975.SZ,601066.SH,20251031,1.608
399975.SZ,601099.SH,20251031,1.449
399975.SZ,601108.SH,20251031,1.321
399975.SZ,601136.SH,20251031,0.537
399975.SZ,601162.SH,20251031,1.758
399975.SZ,601198.SH,20251031,1.161
399975.SZ,601211.SH,20251031,10.348
399975.SZ,601236.SH,20251031,0.586
399975.SZ,601375.SH,20251031,0.594
399975.SZ,601377.SH,20251031,2.246
399975.SZ,601456.SH,20251031,0.545
399975.SZ,601555.SH,20251031,1.803
399975.SZ,601688.SH,20251031,5.251
399975.SZ,601696.SH,20251031,1.107
399975.SZ,601788.SH,20251031,1.718
399975.SZ,601878.SH,20251031,1.507
399975.SZ,601881.SH,20251031,1.805
399975.SZ,601901.SH,20251031,1.601
399975.SZ,601990.SH,20251031,0.885
399975.SZ,601995.SH,20251031,2.036
399975.SZ,000166.SZ,20251128,2.329
399975.SZ,000686.SZ,20251128,0.648
399975.SZ,000712.SZ,20251128,0.349
399975.SZ,000728.SZ,20251128,1.078
399975.SZ,000750.SZ,20251128,0.946
399975.SZ,000776.SZ,20251128,3.13
399975.SZ,000783.SZ,20251128,1.321
399975.SZ,002500.SZ,20251128,0.649
399975.SZ,002670.SZ,20251128,0.525
399975.SZ,002673.SZ,20251128,1.079
399975.SZ,002736.SZ,20251128,1.997
399975.SZ,002797.SZ,20251128,1.45
399975.SZ,002926.SZ,20251128,0.764
399975.SZ,002939.SZ,20251128,0.818
399975.SZ,002945.SZ,20251128,0.201
399975.SZ,300059.SZ,20251128,14.839
399975.SZ,600030.SH,20251128,13.507
399975.SZ,600061.SH,20251128,0.939
399975.SZ,600095.SH,20251128,0.646
399975.SZ,600109.SH,20251128,1.193
399975.SZ,600155.SH,20251128,0.778
399975.SZ,600369.SH,20251128,0.886
399975.SZ,600621.SH,20251128,0.409
399975.SZ,600906.SH,20251128,0.447
399975.SZ,600909.SH,20251128,0.893
399975.SZ,600918.SH,20251128,0.927
399975.SZ,600958.SH,20251128,2.73
399975.SZ,600999.SH,20251128,3.032
399975.SZ,601059.SH,20251128,0.868
399975.SZ,601066.SH,20251128,1.615
399975.SZ,601099.SH,20251128,1.412
399975.SZ,601108.SH,20251128,1.33
399975.SZ,601136.SH,20251128,0.573
399975.SZ,601162.SH,20251128,1.72
399975.SZ,601198.SH,20251128,1.277
399975.SZ,601211.SH,20251128,10.859
399975.SZ,601236.SH,20251128,0.61
399975.SZ,601375.SH,20251128,0.592
399975.SZ,601377.SH,20251128,2.346
399975.SZ,601456.SH,20251128,0.538
399975.SZ,601555.SH,20251128,1.78
399975.SZ,601688.SH,20251128,5.414
399975.SZ,601696.SH,20251128,1.08
399975.SZ,601788.SH,20251128,1.698
399975.SZ,601878.SH,20251128,1.507
399975.SZ,601881.SH,20251128,1.733
399975.SZ,601901.SH,20251128,1.6
399975.SZ,601990.SH,20251128,0.891
399975.SZ,601995.SH,20251128,2.046
399975.SZ,000166.SZ,20251231,2.293
399975.SZ,000686.SZ,20251231,0.632
399975.SZ,000712.SZ,20251231,0.364
399975.SZ,000728.SZ,20251231,1.055
399975.SZ,000750.SZ,20251231,0.915
399975.SZ,000776.SZ,20251231,3.138
399975.SZ,000783.SZ,20251231,1.305
399975.SZ,002500.SZ,20251231,0.623
399975.SZ,002670.SZ,20251231,0.472
399975.SZ,002673.SZ,20251231,1.021
399975.SZ,002736.SZ,20251231,1.946
399975.SZ,002797.SZ,20251231,1.393
399975.SZ,002926.SZ,20251231,0.705
399975.SZ,002939.SZ,20251231,0.794
399975.SZ,002945.SZ,20251231,0.2
399975.SZ,300059.SZ,20251231,14.146
399975.SZ,600030.SH,20251231,13.525
399975.SZ,600061.SH,20251231,0.944
399975.SZ,600095.SH,20251231,0.611
399975.SZ,600109.SH,20251231,1.164
399975.SZ,600155.SH,20251231,0.707
399975.SZ,600369.SH,20251231,0.862
399975.SZ,600621.SH,20251231,0.39
399975.SZ,600906.SH,20251231,0.418
399975.SZ,600909.SH,20251231,0.919
399975.SZ,600918.SH,20251231,0.994
399975.SZ,600958.SH,20251231,2.751
399975.SZ,600999.SH,20251231,2.981
399975.SZ,601059.SH,20251231,0.832
399975.SZ,601066.SH,20251231,1.679
399975.SZ,601099.SH,20251231,1.352
399975.SZ,601108.SH,20251231,1.368
399975.SZ,601136.SH,20251231,0.496
399975.SZ,601162.SH,20251231,1.416
399975.SZ,601198.SH,20251231,1.299
399975.SZ,601211.SH,20251231,11.207
399975.SZ,601236.SH,20251231,0.559
399975.SZ,601375.SH,20251231,0.572
399975.SZ,601377.SH,20251231,2.474
399975.SZ,601456.SH,20251231,0.771
399975.SZ,601555.SH,20251231,1.738
399975.SZ,601688.SH,20251231,6.657
399975.SZ,601696.SH,20251231,1.206
399975.SZ,601788.SH,20251231,1.655
399975.SZ,601878.SH,20251231,1.432
399975.SZ,601881.SH,20251231,1.649
399975.SZ,601901.SH,20251231,1.55
